sampleId	popId	site	country	region	groupLabel	groupAge	flag	shapeA	colorA	latitude	longitude	callset	dataSource	age14C	ageHigh	ageLow	ageAverage	datingSource	coverage	sex	hgMT	gpAvg	ageRaw	clusterId	clusterIBDGlobal	clusterIBDFine
VK288	VK288	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.84029466	XX	H3b3	0.9954	NA	1.1.2.2.3.4	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP
VK292	VK292	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.103689584	XY	J1c2c1	0.98061	NA	1.2.1.2.1.1.2	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP
VK320	VK320	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	1.42710325	XY	U5a1a1	0.996	NA	1.1.2.2.1.1.1	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP
VK338	VK338	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.588758891	XY	W3a1	0.99391	NA	1.1.1.1.3.7	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK361	VK361	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	1.281265924	XX	X2b+226	0.99646	NA	1.1.1.3.1.2.2.3	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK362	VK362	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.667260976	XY	V7b	0.99436	NA	1.3.1.1.1.7	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP
VK363	VK363	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	1.394948979	XY	U4b1a1a1	0.99613	NA	1.1.1.1.3.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK364	VK364	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	1.613821737	XX	H3u	0.99675	NA	1.1.1.2.1.1.4	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK365	VK365	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.797337693	XY	U8a2	0.99481	NA	1.2.1.1.2.2.6	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP
VK366	VK366	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.687507447	XX	J2a1a1a	0.99508	NA	1.1.1.5.2.4	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK367	VK367	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	1.098233879	XY	J1b1a1	0.99636	NA	1.1.2.1.1.2.7	Eurasia_5000BP_200BP	1.1_EuropeNE_1500BP_800BP
VK368	VK368	Bogovej	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.87	10.72	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	1.278619099	XX	H26a1	0.99644	NA	1.1.1.1.3.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK284	VK284	Grydehoj	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	55.65	12.14	sg.impute	Margyaran_2020_Nature	NA	1050	750	900	context	1.125768751	XX	J1c5a1	0.99581	NA	1.1.1.2.1.1.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK295	VK295	Hessum	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	55.51	10.45	sg.impute	Margyaran_2020_Nature	NA	1050	750	900	context	0.594275728	XY	T1a1	0.99408	NA	1.1.2.2.3.5	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP
VK316	VK316	Hessum	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	55.51	10.45	sg.impute	Margyaran_2020_Nature	NA	1050	750	900	context	1.520304738	XY	K1a4	0.99605	NA	1.1.1.1.2.2.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK296	VK296	Hundstrup	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	55.15	11.87	sg.impute	Margyaran_2020_Nature	NA	1290	1170	1230	context	0.477722125	XY	HV6	0.99096	NA	1.1.2.1.1.1.2	Eurasia_5000BP_200BP	1.1_EuropeNE_1500BP_800BP
VK297	VK297	Hundstrup	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	55.15	11.87	sg.impute	Margyaran_2020_Nature	NA	1280	1120	1200	context	0.696205819	XY	J1c2h	0.99416	NA	1.1.1.1.1.2.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK274	VK274	Kaargarden	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.85	10.78	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	1.789889594	XY	T2b+152	0.99629	NA	1.3.1.1.2.1	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP
VK275	VK275	Kaargarden	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.85	10.78	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.467635861	XY	H	0.99329	NA	1.1.1.3.1.1.2.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK276	VK276	Kaargarden	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.85	10.78	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.120311178	XX	HV0	0.98238	NA	1.2.1.2.1.1.5	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP
VK285	VK285	Kaargarden	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.85	10.78	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.670780635	XX	H7a1	0.99454	NA	1.1.1.2.2.5	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK287	VK287	Kaargarden	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.85	10.78	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.520610623	XY	T2b	0.99292	NA	1.3.1.1.1.2	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP
VK317	VK317	Kaargarden	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.85	10.78	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	1.286658462	XY	H2a2a1	0.99563	NA	1.1.1.3.2.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK290	VK290	Kumle	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.89	10.74	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	1.483086785	XY	I1a1	0.99667	NA	1.1.2.2.1.1.6	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP
VK282	VK282	Stengade	Denmark	NorthernEurope	Denmark_VikingAge	Ancient	0	7	grey	54.96	10.83	sg.impute	Margyaran_2020_Nature	NA	950	850	900	context	0.457596475	XY	H4a1a4b	0.99343	NA	1.3.1.2.1.7	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP
NEO18	NEO18	Hanaskede	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	black	58.39	13.56	sg.impute	thisStudy	8835	10190	9612	9901	direct	3.704793571	XY	U5a1	0.99561	NA	4.1.2.1.4	Europe_15000BP_4000BP	4.1_Sweden_10000BP_7500BP
NEO27	NEO27	Bredgården	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	black	57.74	13.4	sg.impute	thisStudy	8645	9888	9500	9694	direct	3.315555818	XY	U5a2	0.99484	NA	4.1.2.1.5	Europe_15000BP_4000BP	4.1_Sweden_10000BP_7500BP
ble004	ble004	Huseby Klev	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	lowGpAvg	7	grey	58.16	11.49	sg.impute	Kashuba_CommunicationsBiology_2019	NA	10040	9610	9825	context	0.11063899	XX	U5a2d	0.97787	NA	NA	NA	NA
ble007	ble007	Huseby Klev	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	lowGpAvg	7	grey	58.16	11.49	sg.impute	Kashuba_CommunicationsBiology_2019	NA	10040	9610	9825	context	0.113290422	XY	U5a2d	0.97727	NA	NA	NA	NA
ble008	ble008	Huseby Klev	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	grey	58.16	11.49	sg.impute	Kashuba_CommunicationsBiology_2019	NA	10040	9610	9825	context	0.50111207	XX	U5a2d	0.98276	NA	4.1.2.2.3	Europe_15000BP_4000BP	4.1_Norway_9300BP_4300BP
sf9	sf9	Stora Förvar	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	grey	57.47	18.49	sg.impute	Gunther_PLoSBiology_2018	NA	9300	8988	9144	direct	0.651662611	XX	U4a2	0.99141	NA	4.1.2.1.2	Europe_15000BP_4000BP	4.1_Sweden_10000BP_7500BP
sf12	sf12	Stora Förvar	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	grey	57.47	18.49	sg.impute	Gunther_PLoSBiology_2018	NA	9033	8757	8895	direct	58.86610138	XX	U4a1	0.99972	NA	4.1.2.1.2	Europe_15000BP_4000BP	4.1_Sweden_10000BP_7500BP
sf11	sf11	Stora Förvar	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	lowGpAvg	7	grey	57.47	18.49	sg.impute	Gunther_PLoSBiology_2018	NA	9023	8760	8891.5	direct	0.105733666	XY	U5a1	0.97351	NA	NA	NA	NA
sbj001	sbj001	Stora Bjers	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	grey	57.29	17.97	sg.impute	Gunther_PLoSBiology_2018	NA	8963	8579	8771	direct	0.43771044	XY	U4a1	0.99035	NA	4.1.2.1.6	Europe_15000BP_4000BP	4.1_Sweden_10000BP_7500BP
Motala12	Motala12	Motala, Kanaljorden	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	grey	58.54	15.05	sg.impute	Lazaridis_Nature_2014	6773	7671	7581	7626	direct	2.070344279	XY	U2e1	0.99709	NA	4.1.2.1.3	Europe_15000BP_4000BP	4.1_Sweden_10000BP_7500BP
Motala2	Motala2	Motala, Kanaljorden	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	grey	58.54	15.05	sg.impute	Lazaridis_Nature_2014	6734	7664	7525	7594.5	direct	0.136376343	XY	U2e1	0.98702	NA	4.1.2.1.1	Europe_15000BP_4000BP	4.1_Sweden_10000BP_7500BP
Motala1	Motala1	Motala, Kanaljorden	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	grey	58.54	15.05	sg.impute	Lazaridis_Nature_2014	6701	7671	7466	7568.5	direct	0.157455031	XX	U5a1	0.98824	NA	4.1.2.1.1	Europe_15000BP_4000BP	4.1_Sweden_10000BP_7500BP
NEO679	NEO679	Skateholm I	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	black	55.39	13.48	sg.impute	thisStudy	5990	7006	6662	6834	direct	0.164673359	XX	U5b2a1a	0.98463	NA	4.2.1.2.8	Europe_15000BP_4000BP	4.2_Denmark_10500BP_6000BP
NEO260	NEO260	Evensås	Sweden	NorthernEurope	Sweden_Mesolithic	Ancient	0	7	black	58.25	11.49	sg.impute	thisStudy	5259	5912	5737	5825	direct	4.699074889	XY	R1b1	0.99682	NA	4.2.1.1.3	Europe_15000BP_4000BP	4.2_Denmark_10500BP_6000BP
NEO46	NEO46	Ängdala	Sweden	NorthernEurope	Sweden_Neolithic_FBC	Ancient	lowcov	7	black	55.59	13.11	sg.impute	thisStudy	4913	5646	5480	5563	direct	0.098977061	XX	T2b	0.98144	NA	NA	NA	NA
ans005	ans005	Ansarve	Sweden	NorthernEurope	Sweden_Neolithic_Megalithic	Ancient	0	7	grey	57.34	18.26	sg.impute	SanchezQuinto_PNAS_2019	4640	5450	5080	5265	direct	0.129055433	XX	K1a2b	0.98399	NA	2.4.1.3.2	EuropeWCAsia_25000BP_300BP	2.4_EuropeNE_5600BP_4600BP
ans003	ans003	Ansarve	Sweden	NorthernEurope	Sweden_Neolithic_Megalithic	Ancient	0	7	grey	57.34	18.26	sg.impute	SanchezQuinto_PNAS_2019	4595	5440	5060	5250	direct	0.135654055	XX	T2b8	0.98301	NA	2.4.1.3.2	EuropeWCAsia_25000BP_300BP	2.4_EuropeNE_5600BP_4600BP
ans008	ans008	Ansarve	Sweden	NorthernEurope	Sweden_Neolithic_Megalithic	Ancient	0	7	grey	57.34	18.26	sg.impute	SanchezQuinto_PNAS_2019	4480	5290	4980	5135	direct	2.027487661	XY	J1c5	0.99213	NA	2.4.1.3.1.1	EuropeWCAsia_25000BP_300BP	2.4_EuropeNE_5600BP_4600BP
ans014	ans014	Ansarve	Sweden	NorthernEurope	Sweden_Neolithic_Megalithic	Ancient	0	7	grey	57.34	18.26	sg.impute	SanchezQuinto_PNAS_2019	4450	5280	4900	5090	direct	3.141524619	XY	J1c5	0.99587	NA	NA	NA	NA
ans017	ans017	Ansarve	Sweden	NorthernEurope	Sweden_Neolithic_Megalithic	Ancient	0	7	grey	57.34	18.26	sg.impute	SanchezQuinto_PNAS_2019	4430	5280	4880	5080	direct	7.08351096	XY	HV0a	0.99801	NA	2.4.1.3.1.2	EuropeWCAsia_25000BP_300BP	2.4_EuropeNE_5600BP_4600BP
NEO36	NEO36	Hindby mosse	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	55.57	13.04	sg.impute	thisStudy	4530	5309	4884	5097	direct	2.384739487	XX	K2b1a	0.99444	NA	2.4.1.1.1.1	EuropeWCAsia_25000BP_300BP	2.4_EuropeNE_5600BP_4600BP
NEO39	NEO39	Hindby mosse	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	55.57	13.04	sg.impute	thisStudy	4447	5277	4870	5074	direct	0.174678265	XY	H49	0.98705	NA	2.4.1.2.1.1	EuropeWCAsia_25000BP_300BP	2.4_EuropeNE_5600BP_4600BP
NEO38	NEO38	Hindby mosse	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	lowcov;lowGpAvg	7	black	55.57	13.04	sg.impute	thisStudy	4443	5277	4866	5072	direct	0.093544526	XX	K1a3	0.97981	NA	NA	NA	NA
Gok2	Gok2	Gokhem	Sweden	NorthernEurope	Sweden_Neolithic_FBC	Ancient	0	7	grey	58.18	13.41	sg.impute	Skoglund_Science_2014	4368	5000	4700	4850	direct	1.220935916	XX	NA	0.99206	NA	2.4.1.4.2	EuropeWCAsia_25000BP_300BP	2.4_EuropeNE_5600BP_4600BP
NEO259	NEO259	Frälsegården	Sweden	NorthernEurope	Sweden_Neolithic_FBC	Ancient	lowcov;lowGpAvg	7	black	58.16	13.45	sg.impute	thisStudy	4404	5042	4878	4960	direct	0.054389107	XY	K2a	0.96947	NA	NA	NA	NA
ros3	ros3	Rossberga	Sweden	NorthernEurope	Sweden_Neolithic_FBC	Ancient	0	7	grey	60.26	16.41	sg.impute	Malmstrom_ProcBiolSci_2019	4390	5040	4870	4955	direct	0.380939671	XX	K1b1a1	0.99078	NA	2.4.1.4.1	EuropeWCAsia_25000BP_300BP	2.4_EuropeNE_5600BP_4600BP
ros005	ros005	Rossberga	Sweden	NorthernEurope	Sweden_Neolithic_FBC	Ancient	0	7	grey	60.26	16.41	sg.impute	Malmstrom_ProcBiolSci_2019	4280	4850	4630	4740	direct	0.886088897	XY	J1c5	0.99397	NA	2.4.1.4.1	EuropeWCAsia_25000BP_300BP	2.4_EuropeNE_5600BP_4600BP
ans016	ans016	Ansarve	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	grey	57.34	18.26	sg.impute	SanchezQuinto_PNAS_2019	4160	4760	4532	4646	direct	0.340856997	XY	H7d	0.99154	NA	2.4.1.3.1.1	EuropeWCAsia_25000BP_300BP	2.4_EuropeNE_5600BP_4600BP
oll007	oll007	Olljso	Sweden	NorthernEurope	Sweden_Neolithic_Megalithic	Ancient	0	7	grey	56.01	14.09	sg.impute	Malmstrom_ProcBiolSci_2019	4090	4810	4450	4630	direct	1.268767619	XX	H1c	0.99543	NA	1.2.1.4.1.2	Eurasia_5000BP_200BP	1.2_Scandinavia_4600BP_3800BP
oll009	oll009	Olljso	Sweden	NorthernEurope	Sweden_Neolithic_Megalithic	Ancient	0	7	grey	56.01	14.09	sg.impute	Malmstrom_ProcBiolSci_2019	3520	3880	3700	3790	direct	1.040996587	XY	H6a1b3	0.99533	NA	1.1.2.3.1.9	Eurasia_5000BP_200BP	1.1_Scandinavia_4000BP_3000BP
oll010	oll010	Olljso	Sweden	NorthernEurope	Sweden_Neolithic_Megalithic	Ancient	0	7	grey	56.01	14.09	sg.impute	Malmstrom_ProcBiolSci_2019	3440	3830	3610	3720	direct	0.266801931	XX	X2b11	0.98942	NA	1.1.2.3.1.1	Eurasia_5000BP_200BP	1.1_Scandinavia_4000BP_3000BP
ajv54	ajv54	Ajvide	Sweden	NorthernEurope	Sweden_Neolithic_PWC	Ancient	0	7	grey	57.29	18.13	sg.impute	Malmstrom_ProcBiolSci_2019	4440	5280	4880	5080	direct	0.933771488	XY	U5b1d2	0.99347	NA	4.1.2.3.1	Europe_15000BP_4000BP	4.1_Sweden_5000BP
Ajv58	Ajv58	Ajvide	Sweden	NorthernEurope	Sweden_Neolithic_PWC	Ancient	0	7	grey	57.5	18.55	sg.impute	Skoglund_Science_2014	NA	4850	4550	4700	context	2.082648003	XY	NA	0.99434	NA	4.1.2.3.1	Europe_15000BP_4000BP	4.1_Sweden_5000BP
Ajv70	Ajv70	Ajvide	Sweden	NorthernEurope	Sweden_Neolithic_PWC	Ancient	0	7	grey	57.5	18.55	sg.impute	Skoglund_Science_2014	NA	4850	4550	4700	context	0.152625026	XY	NA	0.98345	NA	4.1.2.3.2	Europe_15000BP_4000BP	4.1_Sweden_5000BP
ber2F	ber2F	Bergsgraven	Sweden	NorthernEurope	Sweden_Neolithic_BAC	Ancient	0	7	grey	58.42	15.6	sg.impute	Malmstrom_ProcBiolSci_2019	4030	4590	4430	4510	direct	0.319925497	XX	N1a1a1a1	0.9911	NA	1.2.1.4.2	Eurasia_5000BP_200BP	1.2_Scandinavia_4600BP_3800BP
RISE94	RISE94	Viby	Sweden	NorthernEurope	Sweden_Neolithic_BAC	Ancient	0	7	grey	56.03	14.23	sg.impute	Allentoft_Nature_2015	4025	4571	4422	4496.5	direct	0.780028286	XY	K1a2a	0.99495	NA	1.2.1.4.1.1	Eurasia_5000BP_200BP	1.2_Scandinavia_4600BP_3800BP
ber1M	ber1M	Bergsgraven	Sweden	NorthernEurope	Sweden_Neolithic_BAC	Ancient	0	7	grey	58.42	15.6	sg.impute	Malmstrom_ProcBiolSci_2019	4020	4570	4420	4495	direct	3.366542823	XY	U4c1a	0.99665	NA	1.2.1.4.2	Eurasia_5000BP_200BP	1.2_Scandinavia_4600BP_3800BP
NEO44	NEO44	Dösemarken	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	55.56	12.95	sg.impute	thisStudy	3987	4518	4260	4389	direct	0.100169341	XX	J1c2	0.98185	NA	1.2.1.2.2.1.2.2	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP
NEO51	NEO51	Kastanjegården	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	55.56	13.02	sg.impute	thisStudy	3955	4427	4294	4361	direct	0.646684728	XX	U4d1	0.99353	NA	1.2.1.4.1.1	Eurasia_5000BP_200BP	1.2_Scandinavia_4600BP_3800BP
RISE98	RISE98	L Beddinge 56	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	grey	55.38	13.45	sg.impute	Allentoft_Nature_2015	3736	4225	3982	4103.5	direct	5.207613807	XY	K1b1a1	0.99762	NA	1.2.1.3.1.11	Eurasia_5000BP_200BP	1.2_Scandinavia_4200BP_3200BP
RISE97	RISE97	Fredriksberg	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	grey	55.56	13.06	sg.impute	Allentoft_Nature_2015	3590	3975	3835	3905	direct	0.627401636	XX	K2a5	0.99416	NA	1.2.1.3.1.2	Eurasia_5000BP_200BP	1.2_Scandinavia_4200BP_3200BP
NEO220	NEO220	Falköping 5	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	58.17	13.57	sg.impute	thisStudy	3654	4087	3890	3989	direct	0.57274281	XY	H13a1a	0.994	NA	1.1.2.3.2.1	Eurasia_5000BP_200BP	1.1_Scandinavia_4000BP_3000BP
NEO223	NEO223	Falköping 5	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	contX5pct;lowcov;lowGpAvg	7	black	58.17	13.57	sg.impute	thisStudy	3640	4084	3866	3975	direct	0.046095669	XY	W1b1	0.96813	NA	NA	NA	NA
NEO227	NEO227	Falköping 5	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	58.17	13.57	sg.impute	thisStudy	3602	4062	3833	3948	direct	0.134323262	XY	H1a3	0.98622	NA	1.1.2.3.2.1	Eurasia_5000BP_200BP	1.1_Scandinavia_4000BP_3000BP
NEO224	NEO224	Falköping 5	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	58.17	13.57	sg.impute	thisStudy	3595	4060	3830	3945	direct	0.155254305	XX	HV6	0.98812	NA	1.1.2.3.2.2	Eurasia_5000BP_200BP	1.1_Scandinavia_4000BP_3000BP
NEO228	NEO228	Falköping 5	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	58.17	13.57	sg.impute	thisStudy	3562	3980	3706	3843	direct	0.171588705	XY	H3h	0.98795	NA	1.1.2.3.1.3	Eurasia_5000BP_200BP	1.1_Scandinavia_4000BP_3000BP
NEO226	NEO226	Falköping 5	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	contSchmutzi5pct	7	black	58.17	13.57	sg.impute	thisStudy	3500	3860	3654	3757	direct	0.453088794	XX	I3d	0.98789	NA	NA	NA	NA
NEO225	NEO225	Falköping 5	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	58.17	13.57	sg.impute	thisStudy	3491	3852	3647	3750	direct	4.586900001	XX	U5b2a1a1	0.99774	NA	1.1.2.3.1.2	Eurasia_5000BP_200BP	1.1_Scandinavia_4000BP_3000BP
NEO221	NEO221	Falköping 5	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	contSchmutzi5pct;contContamix5pct;contX5pct;lowcov;lowGpAvg	7	black	58.17	13.57	sg.impute	thisStudy	3420	3824	3580	3702	direct	0.061627721	XY	H1a3	0.97507	NA	NA	NA	NA
NEO261	NEO261	Sillvik	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	57.74	11.74	sg.impute	thisStudy	3659	4059	3731	3895	direct	2.750153478	XY	T2b	0.99685	NA	1.1.2.3.1.4	Eurasia_5000BP_200BP	1.1_Scandinavia_4000BP_3000BP
NEO52	NEO52	Vattenledningen	Sweden	NorthernEurope	Sweden_Neolithic	Ancient	0	7	black	55.5	13.01	sg.impute	thisStudy	3535	3883	3647	3765	direct	0.105549772	XY	H3g4	0.98281	NA	1.2.1.2.2.1.1.4	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP
RISE174	RISE174	Oxie 7	Sweden	NorthernEurope	Sweden_IronAge	Ancient	0	7	grey	55.55	13.1	sg.impute	Allentoft_Nature_2015	1521	1523	1339	1431	direct	2.57284274	XX	NA	0.99647	NA	1.1.2.2.1.1.2	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP
VK579	VK579	Oland	Sweden	NorthernEurope	Sweden_IronAge	Ancient	0	7	grey	56.51	16.43	sg.impute	Margyaran_2020_Nature	NA	1750	1550	1650	context	0.131751087	XY	H1s	0.98246	NA	1.3.1.2.1.3	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP
VK522	VK522	Oland	Sweden	NorthernEurope	Sweden_IronAge	Ancient	0	7	grey	56.54	16.61	sg.impute	Margyaran_2020_Nature	NA	1644	1484	1564	context	7.283713976	XX	H1a3b	0.99777	NA	1.1.2.1.1.1.11	Eurasia_5000BP_200BP	1.1_EuropeNE_1500BP_800BP
VK350	VK350	Oland	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	56.73	16.72	sg.impute	Margyaran_2020_Nature	NA	1219	1083	1151	context	1.58519238	XX	H3n	0.99611	NA	1.2.1.1.3.11	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP
VK349	VK349	Oland	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	56.46	16.43	sg.impute	Margyaran_2020_Nature	NA	1178	1064	1121	context	1.307470634	XY	H1e2a	0.99392	NA	1.2.1.1.1.2.4	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP
VK355	VK355	Oland	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	56.29	16.41	sg.impute	Margyaran_2020_Nature	NA	1168	1036	1102	context	1.180222824	XY	U5b1b1a	0.99287	NA	1.1.1.1.3.8	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK442	VK442	Oland	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	56.42	16.43	sg.impute	Margyaran_2020_Nature	NA	1168	1036	1102	context	1.263138201	XX	U2e1f1	0.9946	NA	1.2.1.1.2.1.9	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP
VK444	VK444	Oland	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	56.42	16.43	sg.impute	Margyaran_2020_Nature	NA	1168	1036	1102	context	0.827736376	XY	K1a	0.99492	NA	1.1.1.2.3.8	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
VK358	VK358	Oland	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	56.81	16.73	sg.impute	Margyaran_2020_Nature	NA	1168	1026	1097	context	1.052741952	XX	U3a1	0.99334	NA	1.1.2.1.1.1.3	Eurasia_5000BP_200BP	1.1_EuropeNE_1500BP_800BP
VK336	VK336	Oland	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	56.81	16.73	sg.impute	Margyaran_2020_Nature	NA	1164	1030	1097	context	1.266639101	XY	K2a3a	0.9939	NA	1.2.1.1.2.2.1	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP
VK332	VK332	Oland	Sweden	NorthernEurope	Sweden_VikingAge	Ancient	0	7	grey	56.42	16.43	sg.impute	Margyaran_2020_Nature	NA	1160	1024	1092	context	1.524933247	XY	T2b24	0.9942	NA	1.1.1.4.1.5	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP
